id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.hmdb	id.lipidmaps	id.kegg
0230_00750	Indole-3-pyruvic acid		0.455	C11H9NO3			InChI=1S/C11H9NO3/c13-10(11(14)15)5-7-6-12-9-4-2-1-3-8(7)9/h1-4,6,12H,5H2,(H,14,15)						
0230_00751	Inosine		3.935	C10H12N4O5			InChI=1S/C10H12N4O5/c15-1-4-6(16)7(17)10(19-4)14-3-13-5-8(14)11-2-12-9(5)18/h2-4,6-7,10,15-17H,1H2,(H,11,12,18)						
0230_00752	Inosine-5'-monophosphate		7.038	C10H13N4O8P			InChI=1S/C10H13N4O8P/c15-6-4(1-21-23(18,19)20)22-10(7(6)16)14-3-13-5-8(14)11-2-12-9(5)17/h2-4,6-7,10,15-16H,1H2,(H,11,12,17)(H2,18,19,20)						
0230_00753	Ipriflavone		0.767	C18H16O3			InChI=1S/C18H16O3/c1-12(2)21-14-8-9-15-17(10-14)20-11-16(18(15)19)13-6-4-3-5-7-13/h3-12H,1-2H3						
0230_00754	Irbesartan		0.475	C25H28N6O			InChI=1S/C25H28N6O/c1-2-3-10-22-26-25(15-6-7-16-25)24(32)31(22)17-18-11-13-19(14-12-18)20-8-4-5-9-21(20)23-27-29-30-28-23/h4-5,8-9,11-14H,2-3,6-7,10,15-17H2,1H3,(H,27,28,29,30)						
0230_00755	Isonicotinic acid		3.046	C6H5NO2			InChI=1S/C6H5NO2/c8-6(9)5-1-3-7-4-2-5/h1-4H,(H,8,9)						
0230_00756	Isoxanthopterin		4.018	C6H5N5O2			InChI=1S/C6H5N5O2/c7-6-10-4-3(5(13)11-6)8-1-2(12)9-4/h1H,(H4,7,9,10,11,12,13)						
0230_00757	Ketoprofen		0.455	C16H14O3			InChI=1S/C16H14O3/c1-11(16(18)19)13-8-5-9-14(10-13)15(17)12-6-3-2-4-7-12/h2-11H,1H3,(H,18,19)						
0230_00758	Ketorolac		0.567	C15H13NO3			InChI=1S/C15H13NO3/c17-14(10-4-2-1-3-5-10)13-7-6-12-11(15(18)19)8-9-16(12)13/h1-7,11H,8-9H2,(H,18,19)						
0230_00759	Kojic acid		1.216	C6H6O4			InChI=1S/C6H6O4/c7-2-4-1-5(8)6(9)3-10-4/h1,3,7,9H,2H2						
0230_00760	Kynurenic acid		3.561	C10H7NO3			InChI=1S/C10H7NO3/c12-9-5-8(10(13)14)11-7-4-2-1-3-6(7)9/h1-5H,(H,11,12)(H,13,14)						
0230_00761	L(-)-Pipecolinic acid		5.85	C6H11NO2			InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)						
0230_00762	L(+)-2-Aminobutyric acid		5.822	C4H9NO2			InChI=1S/C4H9NO2/c1-2-3(5)4(6)7/h3H,2,5H2,1H3,(H,6,7)						
0230_00763	L-5-Hydroxytryptophan		5.358	C11H12N2O3			InChI=1S/C11H12N2O3/c12-9(11(15)16)3-6-5-13-10-2-1-7(14)4-8(6)10/h1-2,4-5,9,13-14H,3,12H2,(H,15,16)						
0230_00764	Lactulose		6.597	C12H22O11			InChI=1S/C12H22O11/c13-1-4-6(16)7(17)8(18)11(21-4)22-9-5(2-14)23-12(20,3-15)10(9)19/h4-11,13-20H,1-3H2						
0230_00765	L-allo-Isoleucine		5.225	C6H13NO2			InChI=1S/C6H13NO2/c1-3-4(2)5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)						
0230_00766	L-Anserine		7.919	C10H16N4O3			InChI=1S/C10H16N4O3/c1-14-6-12-5-7(14)4-8(10(16)17)13-9(15)2-3-11/h5-6,8H,2-4,11H2,1H3,(H,13,15)(H,16,17)						
0230_00767	Lansoprazole		0.475	C16H14F3N3O2S			InChI=1S/C16H14F3N3O2S/c1-10-13(20-7-6-14(10)24-9-16(17,18)19)8-25(23)15-21-11-4-2-3-5-12(11)22-15/h2-7H,8-9H2,1H3,(H,21,22)						
0230_00768	L-Arginine		7.482	C6H14N4O2			InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)						
0230_00769	L-Asparagine		6.654	C4H8N2O3			InChI=1S/C4H8N2O3/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H2,6,7)(H,8,9)						
0230_00770	L-Aspartic acid		7.27	C4H7NO4			InChI=1S/C4H7NO4/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H,6,7)(H,8,9)						
0230_00771	Lauryl gallate		0.455	C19H30O5			InChI=1S/C19H30O5/c1-2-3-4-5-6-7-8-9-10-11-12-24-19(23)15-13-16(20)18(22)17(21)14-15/h13-14,20-22H,2-12H2,1H3						
0230_00772	L-Carnitine		6.219	C7H15NO3			InChI=1S/C7H15NO3/c1-8(2,3)5-6(9)4-7(10)11/h6,9H,4-5H2,1-3H3						
0230_00773	L-Carnosine		7.749	C9H14N4O3			InChI=1S/C9H14N4O3/c10-2-1-8(14)13-7(9(15)16)3-6-4-11-5-12-6/h4-5,7H,1-3,10H2,(H,11,12)(H,13,14)(H,15,16)						
0230_00774	L-Citrulline		6.763	C6H13N3O3			InChI=1S/C6H13N3O3/c7-4(5(10)11)2-1-3-9-6(8)12/h4H,1-3,7H2,(H,10,11)(H3,8,9,12)						
0230_00775	L-Cysteic acid		6.788	C3H7NO5S			InChI=1S/C3H7NO5S/c4-2(3(5)6)1-10(7,8)9/h2H,1,4H2,(H,5,6)(H,7,8,9)						
0230_00776	L-Cystine		8.156	C6H12N2O4S2			InChI=1S/C6H12N2O4S2/c7-3(5(9)10)1-13-14-2-4(8)6(11)12/h3-4H,1-2,7-8H2,(H,9,10)(H,11,12)						
0230_00777	L-Dopa		6.06	C9H11NO4			InChI=1S/C9H11NO4/c10-6(9(13)14)3-5-1-2-7(11)8(12)4-5/h1-2,4,6,11-12H,3,10H2,(H,13,14)						
0230_00778	Levulinic acid		0.421	C5H8O3			InChI=1S/C5H8O3/c1-4(6)2-3-5(7)8/h2-3H2,1H3,(H,7,8)						
0230_00779	L-Glutamic acid		6.793	C5H9NO4			InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)						
0230_00780	L-Glutamine		6.535	C5H10N2O3			InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)						
0230_00781	L-Glutathione oxidized		8.686	C20H32N6O12S2			InChI=1S/C20H32N6O12S2/c21-9(19(35)36)1-3-13(27)25-11(17(33)23-5-15(29)30)7-39-40-8-12(18(34)24-6-16(31)32)26-14(28)4-2-10(22)20(37)38/h9-12H,1-8,21-22H2,(H,23,33)(H,24,34)(H,25,27)(H,26,28)(H,29,30)(H,31,32)(H,35,36)(H,37,38)						
0230_00782	L-Glutathione reduced		7.033	C10H17N3O6S			InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)						
0230_00783	L-Histidine		7.729	C6H9N3O2			InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)						
0230_00784	L-Histidinol		7.052	C6H11N3O			InChI=1S/C6H11N3O/c7-5(3-10)1-6-2-8-4-9-6/h2,4-5,10H,1,3,7H2,(H,8,9)						
0230_00785	L-Homoarginine		7.386	C7H16N4O2			InChI=1S/C7H16N4O2/c8-5(6(12)13)3-1-2-4-11-7(9)10/h5H,1-4,8H2,(H,12,13)(H4,9,10,11)						
0230_00786	L-Homocitrulline		6.586	C7H15N3O3			InChI=1S/C7H15N3O3/c8-5(6(11)12)3-1-2-4-10-7(9)13/h5H,1-4,8H2,(H,11,12)(H3,9,10,13)						
0230_00787	L-Homocystine		7.569	C8H16N2O4S2			InChI=1S/C8H16N2O4S2/c9-5(7(11)12)1-3-15-16-4-2-6(10)8(13)14/h5-6H,1-4,9-10H2,(H,11,12)(H,13,14)						
0230_00788	L-Homoserine		6.315	C4H9NO3			InChI=1S/C4H9NO3/c5-3(1-2-6)4(7)8/h3,6H,1-2,5H2,(H,7,8)						
0230_00789	L-Hydroxyproline		6.087	C5H9NO3			InChI=1S/C5H9NO3/c7-3-1-4(5(8)9)6-2-3/h3-4,6-7H,1-2H2,(H,8,9)						
0230_00790	Lisinopril		6.869	C21H31N3O5			InChI=1S/C21H31N3O5/c22-13-5-4-9-16(19(25)24-14-6-10-18(24)21(28)29)23-17(20(26)27)12-11-15-7-2-1-3-8-15/h1-3,7-8,16-18,23H,4-6,9-14,22H2,(H,26,27)(H,28,29)						
0230_00791	L-Isoleucine		5.234	C6H13NO2			InChI=1S/C6H13NO2/c1-3-4(2)5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)						
0230_00792	L-Kynurenine		4.667	C10H12N2O3			InChI=1S/C10H12N2O3/c11-7-4-2-1-3-6(7)9(13)5-8(12)10(14)15/h1-4,8H,5,11-12H2,(H,14,15)						
0230_00793	L-Leucine		5.006	C6H13NO2			InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)						
0230_00794	L-Leucyl-L-alanine		5.823	C9H18N2O3			InChI=1S/C9H18N2O3/c1-5(2)4-7(10)8(12)11-6(3)9(13)14/h5-7H,4,10H2,1-3H3,(H,11,12)(H,13,14)						
0230_00795	L-Lysine		7.668	C6H14N2O2			InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)						
0230_00796	L-Methionine		5.968	C5H11NO2S			InChI=1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)						
0230_00797	L-Nicotine		3.877	C10H14N2			InChI=1S/C10H14N2/c1-12-7-3-5-10(12)9-4-2-6-11-8-9/h2,4,6,8,10H,3,5,7H2,1H3						
0230_00798	L-Norleucine		4.987	C6H13NO2			InChI=1S/C6H13NO2/c1-2-3-4-5(7)6(8)9/h5H,2-4,7H2,1H3,(H,8,9)						
0230_00799	L-Norvaline		5.654	C5H11NO2			InChI=1S/C5H11NO2/c1-2-3-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)						
0230_00800	Loratadine		0.433	C22H23ClN2O2			InChI=1S/C22H23ClN2O2/c1-2-27-22(26)25-12-9-15(10-13-25)20-19-8-7-18(23)14-17(19)6-5-16-4-3-11-24-21(16)20/h3-4,7-8,11,14H,2,5-6,9-10,12-13H2,1H3						
0230_00801	Lovastatin		0.419	C24H36O5			InChI=1S/C24H36O5/c1-5-15(3)24(27)29-21-11-14(2)10-17-7-6-16(4)20(23(17)21)9-8-19-12-18(25)13-22(26)28-19/h6-7,10,14-16,18-21,23,25H,5,8-9,11-13H2,1-4H3						
0230_00802	L-Phenylalanine		4.833	C9H11NO2			InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)						
0230_00803	L-Proline		5.845	C5H9NO2			InChI=1S/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)						
0230_00804	L-Pyroglutamic acid		6.811	C5H7NO3			InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)						
0230_00805	L-Serine		6.563	C3H7NO3			InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)						
0230_00806	L-Threonine		6.225	C4H9NO3			InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)						
0230_00807	L-Tryptophan		4.585	C11H12N2O2			InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)						
0230_00808	L-Tyrosine		5.615	C9H11NO3			InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)						
0230_00809	Luteolin		0.593	C15H10O6			InChI=1S/C15H10O6/c16-8-4-11(19)15-12(20)6-13(21-14(15)5-8)7-1-2-9(17)10(18)3-7/h1-6,16-19H						
0230_00810	L-Valine		5.922	C5H11NO2			InChI=1S/C5H11NO2/c1-3(2)4(6)5(7)8/h3-4H,6H2,1-2H3,(H,7,8)						
0230_00811	Maltitol		6.591	C12H24O11			InChI=1S/C12H24O11/c13-1-4(16)7(18)11(5(17)2-14)23-12-10(21)9(20)8(19)6(3-15)22-12/h4-21H,1-3H2						
0230_00812	Maltotriose		7.438	C18H32O16			InChI=1S/C18H32O16/c19-1-4-7(22)8(23)12(27)17(31-4)34-15-6(3-21)32-18(13(28)10(15)25)33-14-5(2-20)30-16(29)11(26)9(14)24/h4-29H,1-3H2						
0230_00813	Medroxyprogesterone		0.429	C22H32O3			InChI=1S/C22H32O3/c1-13-11-16-17(20(3)8-5-15(24)12-19(13)20)6-9-21(4)18(16)7-10-22(21,25)14(2)23/h12-13,16-18,25H,5-11H2,1-4H3						
0230_00814	Mefenamic acid		0.437	C15H15NO2			InChI=1S/C15H15NO2/c1-10-6-5-9-13(11(10)2)16-14-8-4-3-7-12(14)15(17)18/h3-9,16H,1-2H3,(H,17,18)						
0230_00815	Melatonin		0.468	C13H16N2O2			InChI=1S/C13H16N2O2/c1-9(16)14-6-5-10-8-15-13-4-3-11(17-2)7-12(10)13/h3-4,7-8,15H,5-6H2,1-2H3,(H,14,16)						
0230_00816	Melibiose		7.076	C12H22O11			InChI=1S/C12H22O11/c13-1-3-5(14)8(17)10(19)12(23-3)21-2-4-6(15)7(16)9(18)11(20)22-4/h3-20H,1-2H2						
0230_00817	Meloxicam		0.416	C14H13N3O4S2			InChI=1S/C14H13N3O4S2/c1-8-7-15-14(22-8)16-13(19)11-12(18)9-5-3-4-6-10(9)23(20,21)17(11)2/h3-7,18H,1-2H3,(H,15,16,19)						
0230_00818	Memantine		1.943	C12H21N			InChI=1S/C12H21N/c1-10-3-9-4-11(2,6-10)8-12(13,5-9)7-10/h9H,3-8,13H2,1-2H3						
0230_00819	Metformin		3.674	C4H11N5			InChI=1S/C4H11N5/c1-9(2)4(7)8-3(5)6/h1-2H3,(H5,5,6,7,8)						
0230_00820	Methoxamine		2.399	C11H17NO3			InChI=1S/C11H17NO3/c1-7(12)11(13)9-6-8(14-2)4-5-10(9)15-3/h4-7,11,13H,12H2,1-3H3						
0230_00821	Methyl 3-indolyacetate		0.431	C11H11NO2			InChI=1S/C11H11NO2/c1-14-11(13)6-8-7-12-10-5-3-2-4-9(8)10/h2-5,7,12H,6H2,1H3						
0230_00822	Methyl Jasmonate (mixture of isomers)		0.421	C13H20O3			InChI=1S/C13H20O3/c1-3-4-5-6-11-10(7-8-12(11)14)9-13(15)16-2/h4-5,10-11H,3,6-9H2,1-2H3						
0230_00823	Methyl nicotinate		0.625	C7H7NO2			InChI=1S/C7H7NO2/c1-10-7(9)6-3-2-4-8-5-6/h2-5H,1H3						
0230_00824	Methyl p-tert-butylphenylacetate		0.415	C13H18O2			InChI=1S/C13H18O2/c1-13(2,3)11-7-5-10(6-8-11)9-12(14)15-4/h5-8H,9H2,1-4H3						
0230_00825	m-Hydroxyhippuric Acid		3.462	C9H9NO4			InChI=1S/C9H9NO4/c11-7-3-1-2-6(4-7)9(14)10-5-8(12)13/h1-4,11H,5H2,(H,10,14)(H,12,13)						
0230_00826	Monomethyl glutarate		0.562	C6H10O4			InChI=1S/C6H10O4/c1-10-6(9)4-2-3-5(7)8/h2-4H2,1H3,(H,7,8)						
0230_00827	Myricetin		0.773	C15H10O8			InChI=1S/C15H10O8/c16-6-3-7(17)11-10(4-6)23-15(14(22)13(11)21)5-1-8(18)12(20)9(19)2-5/h1-4,16-20,22H						
0230_00828	N-(3-Phenylpropionyl)glycine		1.251	C11H13NO3			InChI=1S/C11H13NO3/c13-10(12-8-11(14)15)7-6-9-4-2-1-3-5-9/h1-5H,6-8H2,(H,12,13)(H,14,15)						
0230_00829	N-(5-Aminopentyl)acetamide		4.611	C7H16N2O			InChI=1S/C7H16N2O/c1-7(10)9-6-4-2-3-5-8/h2-6,8H2,1H3,(H,9,10)						
0230_00830	N,N-Dimethylglycine		5.805	C4H9NO2			InChI=1S/C4H9NO2/c1-5(2)3-4(6)7/h3H2,1-2H3,(H,6,7)						
0230_00831	N1-Acetylspermine		8.503	C12H28N4O			InChI=1S/C12H28N4O/c1-12(17)16-11-5-10-15-8-3-2-7-14-9-4-6-13/h14-15H,2-11,13H2,1H3,(H,16,17)						
0230_00832	N8-Acetylspermidine		7.255	C9H21N3O			InChI=1S/C9H21N3O/c1-9(13)12-8-3-2-6-11-7-4-5-10/h11H,2-8,10H2,1H3,(H,12,13)						
0230_00833	N-Acetyl-5-hydroxytryptamine		0.492	C12H14N2O2			InChI=1S/C12H14N2O2/c1-8(15)13-5-4-9-7-14-12-3-2-10(16)6-11(9)12/h2-3,6-7,14,16H,4-5H2,1H3,(H,13,15)						
0230_00834	N-Acetyl-D-galactosamine		5.286	C8H15NO6			InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)						
0230_00835	N-Acetyl-DL-serine		5.818	C5H9NO4			InChI=1S/C5H9NO4/c1-3(8)6-4(2-7)5(9)10/h4,7H,2H2,1H3,(H,6,8)(H,9,10)						
0230_00836	N-Acetyl-DL-Tryptophan		1.321	C13H14N2O3			InChI=1S/C13H14N2O3/c1-8(16)15-12(13(17)18)6-9-7-14-11-5-3-2-4-10(9)11/h2-5,7,12,14H,6H2,1H3,(H,15,16)(H,17,18)						
0230_00837	N-Acetyl-D-mannosamine		5.253	C8H15NO6			InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)						
0230_00838	N-Acetylglutamic acid		5.849	C7H11NO5			InChI=1S/C7H11NO5/c1-4(9)8-5(7(12)13)2-3-6(10)11/h5H,2-3H2,1H3,(H,8,9)(H,10,11)(H,12,13)						
0230_00839	N-Acetylglycine		5.644	C4H7NO3			InChI=1S/C4H7NO3/c1-3(6)5-2-4(7)8/h2H2,1H3,(H,5,6)(H,7,8)						
0230_00840	N-Acetyl-L-alanine		4.356	C5H9NO3			InChI=1S/C5H9NO3/c1-3(5(8)9)6-4(2)7/h3H,1-2H3,(H,6,7)(H,8,9)						
0230_00841	N-Acetyl-L-arginine		6.206	C8H16N4O3			InChI=1S/C8H16N4O3/c1-5(13)12-6(7(14)15)3-2-4-11-8(9)10/h6H,2-4H2,1H3,(H,12,13)(H,14,15)(H4,9,10,11)						
0230_00842	"N-Acetyl-L-cysteine	"		3.492	C5H9NO3S			InChI=1S/C5H9NO3S/c1-3(7)6-4(2-10)5(8)9/h4,10H,2H2,1H3,(H,6,7)(H,8,9)						
0230_00843	N-Acetyl-L-leucine		1.182	C8H15NO3			InChI=1S/C8H15NO3/c1-5(2)4-7(8(11)12)9-6(3)10/h5,7H,4H2,1-3H3,(H,9,10)(H,11,12)						
0230_00844	N-Acetyl-L-methionine		1.972	C7H13NO3S			InChI=1S/C7H13NO3S/c1-5(9)8-6(7(10)11)3-4-12-2/h6H,3-4H2,1-2H3,(H,8,9)(H,10,11)						
0230_00845	N-Acetyl-L-ornithine		6.579	C7H14N2O3			InChI=1S/C7H14N2O3/c1-5(10)9-6(7(11)12)3-2-4-8/h6H,2-4,8H2,1H3,(H,9,10)(H,11,12)						
0230_00846	N-Acetyl-L-phenylalanine		1.318	C11H13NO3			InChI=1S/C11H13NO3/c1-8(13)12-10(11(14)15)7-9-5-3-2-4-6-9/h2-6,10H,7H2,1H3,(H,12,13)(H,14,15)						
0230_00847	N-Acetyl-L-Proline		4.984	C7H11NO3			InChI=1S/C7H11NO3/c1-5(9)8-4-2-3-6(8)7(10)11/h6H,2-4H2,1H3,(H,10,11)						
0230_00848	N-Acetyl-L-tyrosine		2.847	C11H13NO4			InChI=1S/C11H13NO4/c1-7(13)12-10(11(15)16)6-8-2-4-9(14)5-3-8/h2-5,10,14H,6H2,1H3,(H,12,13)(H,15,16)						
0230_00849	N-Acetylneuraminic acid		6.84	C11H19NO9			InChI=1S/C11H19NO9/c1-4(14)12-7-5(15)2-11(20,10(18)19)21-9(7)8(17)6(16)3-13/h5-9,13,15-17,20H,2-3H2,1H3,(H,12,14)(H,18,19)						
0230_00850	NAD		7.819	C21H27N7O14P2			InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)						
0230_00851	NADH		7.501	C21H29N7O14P2			InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)						
0230_00852	NADP		8.704	C21H28N7O17P3			InChI=1S/C21H28N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1-4,7-8,10-11,13-16,20-21,29-31H,5-6H2,(H7-,22,23,24,25,32,33,34,35,36,37,38,39)						
0230_00853	N-alpha-Acetyl-L-glutamine		5.852	C7H12N2O4			InChI=1S/C7H12N2O4/c1-4(10)9-5(7(12)13)2-3-6(8)11/h5H,2-3H2,1H3,(H2,8,11)(H,9,10)(H,12,13)						
0230_00854	N-alpha-Acetyl-L-lysine		6.171	C8H16N2O3			InChI=1S/C8H16N2O3/c1-6(11)10-7(8(12)13)4-2-3-5-9/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)						
0230_00855	Naringin		3.665	C27H32O14			InChI=1S/C27H32O14/c1-10-20(32)22(34)24(36)26(37-10)41-25-23(35)21(33)18(9-28)40-27(25)38-13-6-14(30)19-15(31)8-16(39-17(19)7-13)11-2-4-12(29)5-3-11/h2-7,10,16,18,20-30,32-36H,8-9H2,1H3						
0230_00856	Neohesperidin dihydrochalcone		3.522	C28H34O15			InChI=1S/C28H34O15/c1-10-21(33)23(35)25(37)27(39-10)43-26-24(36)22(34)19(9-29)42-28(26)40-12-6-14(31)20-15(32)8-17(41-18(20)7-12)11-3-4-16(38-2)13(30)5-11/h3-7,10,17,19,21-31,33-37H,8-9H2,1-2H3						
0230_00857	Nevirapine		0.596	C15H14N4O			InChI=1S/C15H14N4O/c1-9-6-8-17-14-12(9)18-15(20)11-3-2-7-16-13(11)19(14)10-4-5-10/h2-3,6-8,10H,4-5H2,1H3,(H,18,20)						
0230_00858	N-Formyl-L-methionine		2.339	C6H11NO3S			InChI=1S/C6H11NO3S/c1-11-3-2-5(6(9)10)7-4-8/h4-5H,2-3H2,1H3,(H,7,8)(H,9,10)						
0230_00859	Niacinamide		0.678	C6H6N2O			InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)						
0230_00860	Nicardipine		0.714	C26H29N3O6			InChI=1S/C26H29N3O6/c1-17-22(25(30)34-4)24(20-11-8-12-21(15-20)29(32)33)23(18(2)27-17)26(31)35-14-13-28(3)16-19-9-6-5-7-10-19/h5-12,15,24,27H,13-14,16H2,1-4H3						
0230_00861	Nicotinic acid		2.437	C6H5NO2			InChI=1S/C6H5NO2/c8-6(9)5-2-1-3-7-4-5/h1-4H,(H,8,9)						
0230_00862	Nicotinuric acid		5.186	C8H8N2O3			InChI=1S/C8H8N2O3/c11-7(12)5-10-8(13)6-2-1-3-9-4-6/h1-4H,5H2,(H,10,13)(H,11,12)						
0230_00863	Nifedipine		0.418	C17H18N2O6			InChI=1S/C17H18N2O6/c1-9-13(16(20)24-3)15(14(10(2)18-9)17(21)25-4)11-7-5-6-8-12(11)19(22)23/h5-8,15,18H,1-4H3						
0230_00864	N-Iso valerylglycine		1.632	C7H13NO3			InChI=1S/C7H13NO3/c1-5(2)3-6(9)8-4-7(10)11/h5H,3-4H2,1-2H3,(H,8,9)(H,10,11)						
0230_00865	Nizatidine		3.027	C12H21N5O2S2			InChI=1S/C12H21N5O2S2/c1-13-11(6-17(18)19)14-4-5-20-8-10-9-21-12(15-10)7-16(2)3/h6,9,13-14H,4-5,7-8H2,1-3H3						
0230_00866	N-Methyl-D-aspartic acid		7.016	C5H9NO4			InChI=1S/C5H9NO4/c1-6-3(5(9)10)2-4(7)8/h3,6H,2H2,1H3,(H,7,8)(H,9,10)						
0230_00867	N-Methyl-L-glutamic acid		6.543	C6H11NO4			InChI=1S/C6H11NO4/c1-7-4(6(10)11)2-3-5(8)9/h4,7H,2-3H2,1H3,(H,8,9)(H,10,11)						
0230_00868	N'-Methylnicotinamide		0.564	C7H8N2O			InChI=1S/C7H8N2O/c1-8-7(10)6-3-2-4-9-5-6/h2-5H,1H3,(H,8,10)						
0230_00869	N-Methyltyramine		2.534	C9H13NO			InChI=1S/C9H13NO/c1-10-7-6-8-2-4-9(11)5-3-8/h2-5,10-11H,6-7H2,1H3						
0230_00870	N-Tiglylglycine		1.968	C7H11NO3			InChI=1S/C7H11NO3/c1-3-5(2)7(11)8-4-6(9)10/h3H,4H2,1-2H3,(H,8,11)(H,9,10)						
0230_00871	O-Acetyl-L-carnitine		5.883	C9H17NO4			InChI=1S/C9H17NO4/c1-7(11)14-8(5-9(12)13)6-10(2,3)4/h8H,5-6H2,1-4H3						
0230_00872	Octopamine		3.855	C8H11NO2			InChI=1S/C8H11NO2/c9-5-8(11)6-1-3-7(10)4-2-6/h1-4,8,10-11H,5,9H2						
0230_00873	Oleanolic acid		0.424	C30H48O3			InChI=1S/C30H48O3/c1-25(2)14-16-30(24(32)33)17-15-28(6)19(20(30)18-25)8-9-22-27(5)12-11-23(31)26(3,4)21(27)10-13-29(22,28)7/h8,20-23,31H,9-18H2,1-7H3,(H,32,33)						
0230_00874	Olmesartan medoxomil		2.298	C24H26N6O3			InChI=1S/C24H26N6O3/c1-4-7-19-25-21(24(2,3)33)20(23(31)32)30(19)14-15-10-12-16(13-11-15)17-8-5-6-9-18(17)22-26-28-29-27-22/h5-6,8-13,33H,4,7,14H2,1-3H3,(H,31,32)(H,26,27,28,29)						
0230_00875	Omeprazole		0.484	C17H19N3O3S			InChI=1S/C17H19N3O3S/c1-10-8-18-15(11(2)16(10)23-4)9-24(21)17-19-13-6-5-12(22-3)7-14(13)20-17/h5-8H,9H2,1-4H3,(H,19,20)						
0230_00876	O-Phosphorylethanolamine		7.281	C2H8NO4P			InChI=1S/C2H8NO4P/c3-1-2-7-8(4,5)6/h1-3H2,(H2,4,5,6)						
0230_00877	Ornithine		7.707	C5H12N2O2			InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)						
0230_00878	Oseltamivir		2.472	C16H28N2O4			InChI=1S/C16H28N2O4/c1-5-12(6-2)22-14-9-11(16(20)21-7-3)8-13(17)15(14)18-10(4)19/h9,12-15H,5-8,17H2,1-4H3,(H,18,19)						
